186,1199,928,3771,12,6411,57,1091,1,4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,251,10023,169,4312,10258,3,4235,7,668,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,1,11758,729,7747,4,260,6336,31,41685,7,5314,0,0,0,0,0,0,0,0,0,0,0,0,0
22239,220,21,158,9,3250,10935,361,1,8337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,8873,10692,8898,9,896,4273,9,2,3999,35278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,23,1627,7276,6,3817,928,276,6,23814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,3924,5121,129,93047,1,5850,8,513,6,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,6,213,5576,17860,643,21,622,41695,1957,6,4652,0,0,0,0,0,0,0,0,0,0,0,0,0
23819,720,80,201,12,550,4,13343,35139,2,27973,18,189,3,69,0,0,0,0,0,0,0,0,0,0
81,30,3258,12015,4,2233,16,2973,28,16404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,294,6103,398,952,122,6,133,4,38,906,7,2076,0,0,0,0,0,0,0,0,0,0,0,0
869,10697,491,93052,5,1724,2677,14,19,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,86,11904,11219,423,4,3828,1080,6,198,9673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,93055,1,10053,391,2708,13348,4,2902,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,1,93057,442,27822,41514,93058,1,12946,5,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,9192,2819,1,52,1397,166,18,67,10,9188,48,454,6621,0,0,0,0,0,0,0,0,0,0,0
77,16406,1,17888,3704,124,6,10251,39,9863,1,3514,0,0,0,0,0,0,0,0,0,0,0,0,0
412,6,213,1940,6049,11,11205,4,2222,65,9,2,437,0,0,0,0,0,0,0,0,0,0,0,0
234,6891,22,13,390,8,516,1,5029,194,3,1180,0,0,0,0,0,0,0,0,0,0,0,0,0
138,8946,1242,1,15264,39,3,129,24140,25641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,12020,3855,6541,3078,25,19,6317,4,2085,2,133,6,323,7,126,0,0,0,0,0,0,0,0,0
494,3673,8288,11,1099,34938,257,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,2799,32,129,51,1,93067,93068,3,8731,1,4180,0,0,0,0,0,0,0,0,0,0,0,0,0
17387,6990,2,143,6,51,26,7891,141,722,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,1957,1,2026,4,1874,538,773,1,9160,158,7,458,1,433,0,0,0,0,0,0,0,0,0,0
11,193,10,136,391,2085,443,7894,4,38,4891,12,6200,0,0,0,0,0,0,0,0,0,0,0,0
4686,1950,444,201,25,521,2084,4,284,2085,17890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,34996,1083,1,11205,4,7251,399,9,2391,11,2,139,0,0,0,0,0,0,0,0,0,0,0,0
2142,9,2,5181,25652,34,3282,10,4685,13285,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6415,4830,784,8,125,124,1,13354,12,1573,53,10,1223,24,350,1,849,0,0,0,0,0,0,0,0
244,1,674,3743,5,757,25152,15,181,88,32,7012,0,0,0,0,0,0,0,0,0,0,0,0,0
412,6,213,8456,538,10,647,4,15271,76,482,2,139,0,0,0,0,0,0,0,0,0,0,0,0
9850,8338,859,7,1973,4,11228,4,5365,91,17424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,18,3590,7,731,1650,6,10251,30,476,5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87,1909,6,44,239,16,2501,28,4974,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7899,333,429,196,1376,11,5219,139,200,8,1333,0,0,0,0,0,0,0,0,0,0,0,0,0
77,765,9346,1705,7,115,4,24827,62,291,11,2,3296,0,0,0,0,0,0,0,0,0,0,0,0
650,8,7012,5,574,12,244,806,745,353,7,624,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,5,36,243,715,527,16,36,282,50042,491,865,348,0,0,0,0,0,0,0,0,0,0,0,0
15276,20931,1187,93085,93086,10,2582,57,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2037,181,261,12,2070,8,263,1,798,25,7678,1286,284,0,0,0,0,0,0,0,0,0,0,0
11,17292,1,4431,11205,953,21,1940,93088,9,334,7,78,35064,0,0,0,0,0,0,0,0,0,0,0
11,706,348,4,735,968,954,2902,3,169,6,112,7,640,0,0,0,0,0,0,0,0,0,0,0
8592,4,1309,32385,4485,35,1198,1,824,1,1157,8,1573,53,0,0,0,0,0,0,0,0,0,0,0
10262,953,1,8232,3,19757,4,9450,7,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1609,139,674,1864,2,239,4,2593,2,647,70,1359,0,0,0,0,0,0,0,0,0,0,0,0
935,6,4396,4314,10747,19506,57,762,5803,12,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,5311,978,23,12642,4,3884,11365,799,10,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,61,8349,4,11769,10949,16,2186,9,158,10,51,7,433,0,0,0,0,0,0,0,0,0,0,0
1345,1599,3846,10,780,73,4,859,11,2158,9,2012,2,1940,0,0,0,0,0,0,0,0,0,0,0
1272,6,9862,658,19,5482,21,2120,39,2,79,16331,0,0,0,0,0,0,0,0,0,0,0,0,0
10349,18,1198,6,824,5469,260,1390,5581,7,492,455,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,7,868,1,6206,1102,290,1831,34527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,28006,2222,2806,609,7,205,10,2106,38362,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,1,17149,9201,16,3255,6,627,8,993,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,12,3745,4537,65,635,1,669,3775,4,5261,6,12949,0,0,0,0,0,0,0,0,0,0,0,0
14254,9187,5421,11429,1105,4,5152,32,1012,8,129,6,51,0,0,0,0,0,0,0,0,0,0,0,0
105,5064,8,550,10,763,7461,7415,23848,147,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,8,129,12452,1,8354,1,4686,4,1099,93105,1,314,1,9850,0,0,0,0,0,0,0,0,0,0
1865,141,5,637,1,442,34527,1130,1,11096,50,129,7,48076,0,0,0,0,0,0,0,0,0,0,0
1769,297,5211,19763,22151,503,4,93109,4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23118,2235,1864,2,12966,4,220,3,12166,10,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470,299,1,2615,44430,7421,682,10,22281,7,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,3984,12948,10,1345,25,6592,53367,67,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,86,220,3,17914,1345,2085,1418,4,260,1012,56,2106,0,0,0,0,0,0,0,0,0,0,0,0
12,550,1,10262,5222,30,303,694,53497,720,4,2582,1864,0,0,0,0,0,0,0,0,0,0,0,0
8235,16684,9354,93116,5,137,6773,2,798,95,98450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,3349,2,868,8,263,3485,93118,538,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,18770,15852,10490,93120,1178,8,129,4,1870,122,12,9686,0,0,0,0,0,0,0,0,0,0,0,0
4091,14,3747,405,260,4284,22695,4,16,26146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,953,21,133,9,3345,969,1,1031,4,3595,9,158,12328,0,0,0,0,0,0,0,0,0,0,0
12046,19,1870,1,2652,1,12047,4,1286,8106,777,22,0,0,0,0,0,0,0,0,0,0,0,0,0
44,168,5096,2021,2353,2085,2918,336,57,5323,1,4950,4,14632,0,0,0,0,0,0,0,0,0,0,0
2394,15853,36,1702,3,12392,1,6023,19773,71,414,47,34,1735,54231,0,0,0,0,0,0,0,0,0,0
11,572,5844,229,2085,234,4,1222,3,129,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,4,2222,1297,1135,25,7958,2,22290,9,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,393,10258,2450,8,3140,8,516,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,277,589,9,3399,15856,12,5744,1222,2,1133,8,1715,0,0,0,0,0,0,0,0,0,0,0,0
1826,141,5,34,464,2259,1541,7097,19,772,1097,6,158,0,0,0,0,0,0,0,0,0,0,0,0
3397,10891,3,2026,4,1720,286,6,193,7,67,6,2886,0,0,0,0,0,0,0,0,0,0,0,0
28033,9201,4,7687,6990,7582,570,7,54161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242,260,257,87,764,17126,4,1950,9,5633,4514,7,3821,0,0,0,0,0,0,0,0,0,0,0,0
1448,10967,5521,322,1,52,10218,166,18,1243,4,123,8,325,0,0,0,0,0,0,0,0,0,0,0
658,3573,63,22296,7,193,932,35141,17930,53498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14682,12340,16,4545,684,9,713,12979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1,7583,1259,1628,1841,4,5440,9,15,350,59,135,37,0,0,0,0,0,0,0,0,0,0,0
28042,141,5,7012,690,5,27,18781,3,3576,10,121,9345,0,0,0,0,0,0,0,0,0,0,0,0
328,93138,565,7746,4,382,2495,2095,22,6,649,6,5576,0,0,0,0,0,0,0,0,0,0,0,0
1338,8,10974,2429,4171,32,14779,93140,11,3,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,14,2215,198,4,19374,18,2495,93142,5,12984,2,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1031,2806,879,1192,2151,75,57,637,1,4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,3282,10,195,4,76,470,3,334,106,6,1615,1697,0,0,0,0,0,0,0,0,0,0,0,0
284,726,2708,341,6,168,6479,93146,54394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,2557,2902,136,1,305,4,260,10280,93148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,674,11612,308,130,8460,56,757,4,12837,1036,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,1125,3,1052,10,622,25,538,200,1,1103,1,211,0,0,0,0,0,0,0,0,0,0,0,0
12307,22231,4165,25709,393,4,5521,87,798,7,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,821,7,53499,93153,25,398,589,12,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87,67,7,126,10,44,647,405,2,171,1,1609,0,0,0,0,0,0,0,0,0,0,0,0
722,720,12,12948,4,333,3828,1080,10472,12,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,8,2812,19104,3,96,4,3576,15,6426,18,7877,7,1716,0,0,0,0,0,0,0,0,0,0,0
6491,4136,13391,25,141,5,229,14,6773,675,7804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35396,41843,4,13392,1506,24,342,30,9762,4,8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,207,41018,5061,3655,4,3434,93160,773,6,44648,25712,0,0,0,0,0,0,0,0,0,0,0,0,0
169,7902,25,14,19,14595,11,2,53499,8,53500,10,222,0,0,0,0,0,0,0,0,0,0,0,0
2982,1,2009,4,698,19,14643,7,2051,39,17950,12,724,0,0,0,0,0,0,0,0,0,0,0,0
11,50,114,2019,51,30,275,3,126,926,12,1506,1552,0,0,0,0,0,0,0,0,0,0,0,0
2418,5921,1521,11,1982,4,93164,6701,53501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,14572,2,363,1,4539,5514,1864,4,3244,2,1181,7,89,0,0,0,0,0,0,0,0,0,0,0
11,193,6,116,195,81,1220,5815,24,201,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,19734,25,11,3092,16,2298,12,1749,1,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,6,40,86,6951,9,1461,4181,4,3269,56,3072,0,0,0,0,0,0,0,0,0,0,0,0,0
757,4989,814,6,81,353,77,3,934,8,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1815,8460,367,5897,745,1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6775,7330,57,1989,1091,1712,12,516,8,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,2541,6049,11,2,2145,1573,900,4,65,1266,12,6018,1444,8754,0,0,0,0,0,0,0,0,0,0
5421,4,4179,674,5156,4,8254,1812,33,2199,6,323,337,0,0,0,0,0,0,0,0,0,0,0,0
583,5,285,6,219,3481,6295,303,314,4,367,1428,2,1940,2106,0,0,0,0,0,0,0,0,0,0
6409,17203,2806,1997,12,129,4,521,3131,3,775,19746,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,1187,9,12438,5628,7,2548,93177,28,5,260,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6728,8519,11,9162,479,1,93179,4,1164,1220,87,798,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,30607,24,8485,3078,604,71,1986,4,806,22244,5851,0,0,0,0,0,0,0,0,0,0,0,0,0
31131,538,3,17,124,8,1445,283,6,4964,1,3862,3901,0,0,0,0,0,0,0,0,0,0,0,0
5086,4,869,23118,4,10161,147,3466,7,89,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,19824,19,12721,39,295,1743,1,2809,159,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,7015,115,11,2,234,4,40,86,2783,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8016,1508,9899,5094,1045,4,9250,3,15518,93186,1120,3,174,0,0,0,0,0,0,0,0,0,0,0
77,3,2285,4626,8235,4,649,30,1582,2121,12,2777,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,14,41,262,93189,141,719,472,57,1009,12357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30497,33,1300,1286,11015,6,2223,11,1609,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,5177,4932,7,3022,404,4909,17908,12,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,5305,1,93193,3972,4136,26056,8106,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25743,1,22496,4259,19784,5,2500,11,23,1965,39,41934,0,0,0,0,0,0,0,0,0,0,0,0,0
9538,10737,2987,746,4,13160,5848,1,1667,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6149,1950,9,12679,10,133,7,162,31147,18,278,1,2331,0,0,0,0,0,0,0,0,0,0,0,0
2223,2882,3,22348,24,350,4,260,3,89,6,7912,56,3,4235,0,0,0,0,0,0,0,0,0,0
5902,1831,10145,18,790,4,2752,284,10,2284,93199,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,14,9542,1,1177,56,4128,3847,35142,480,111,44571,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3317,12,834,2852,19,10100,1,34312,4,260,2310,1,2103,0,0,0,0,0,0,0,0,0,0,0
1192,7,126,2970,5156,245,1029,1,483,4,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1165,4,7299,12,4079,1031,4397,93203,15,68,12,452,0,0,0,0,0,0,0,0,0,0,0,0
9052,16,967,1,93205,57,2158,6,229,27714,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,193,10,136,333,687,1864,2,9032,1,1609,4,1222,682,0,0,0,0,0,0,0,0,0,0,0
133,1,177,2680,3083,4,2005,2495,9,2,14372,8,4154,0,0,0,0,0,0,0,0,0,0,0,0
1099,141,5,2475,42221,43,7,126,93209,537,98638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,7247,32,498,801,1,69,4647,1,4755,56,738,0,0,0,0,0,0,0,0,0,0,0,0,0
124,16,8267,12,244,18,15331,23921,1,52,53,94,1219,0,0,0,0,0,0,0,0,0,0,0,0
2171,33,17210,14,20,87,1009,1,4755,56,738,1087,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,78,2224,1,143,337,1187,360,10,33999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,19,141,5624,35,550,4,8946,1688,11,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,16684,41966,23798,4,1187,9,915,93216,51,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,1187,6482,56,2,333,34624,106,8,666,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,3382,2808,2596,4,2603,3930,10258,15,4283,35,732,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,4136,25764,12,1875,4,4405,1776,11468,18,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,657,2368,4,1166,13225,682,7,500,1,93221,4,0,0,0,0,0,0,0,0,0,0,0,0
1046,4989,288,6,121,23929,4,93223,8526,93224,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,592,9883,22299,93226,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,483,6789,260,68,4,6432,2085,14307,28,198,6,1940,0,0,0,0,0,0,0,0,0,0,0,0
136,8,10265,1,8378,779,491,5,10262,41987,5628,10,211,0,0,0,0,0,0,0,0,0,0,0,0
7583,1720,7,1180,35,3696,100,57,1091,4,141,93230,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1,2324,6,133,93232,1,52,84,166,3,294,1,345,47,0,0,0,0,0,0,0,0,0,0
41992,41993,729,22363,10,268,8,4976,924,6,31172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,5146,35222,3579,39,4458,6,112,7,2794,9,11518,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,947,3193,2697,4,9251,7,2423,4341,1,8456,32,50,1199,0,0,0,0,0,0,0,0,0,0,0
483,2708,3459,1,22365,26,2142,9,2,62,78,1,21909,189,0,0,0,0,0,0,0,0,0,0,0
13007,6642,2917,11523,13023,4,22,10,93237,8,93238,6687,0,0,0,0,0,0,0,0,0,0,0,0,0
6186,7522,11524,3,658,1620,4,806,5576,4384,12,416,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,7135,23,5100,1,2809,93240,642,4,14,58,92177,0,0,0,0,0,0,0,0,0,0,0,0,0
399,8,11813,4136,3512,25,6592,93242,16,585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8950,6,158,11807,30,2677,4,4399,4788,1,93244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,16620,11,4031,4,76,31,215,4,5974,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,9667,7,40,86,1175,1,14316,953,3,22372,701,6951,0,0,0,0,0,0,0,0,0,0,0,0
706,348,1220,4712,4,7797,93247,21,1181,57,1489,887,1,11826,0,0,0,0,0,0,0,0,0,0,0
